epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
397,7943.16,1.91526,0.70523,0.00084,0.63188,0.41518,0.43597,0.1347,2.88394,2.39681,0.00229,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
398,7963.1,1.87497,0.69972,0.00084,0.64937,0.40513,0.42268,0.13335,2.85816,2.34545,0.00229,0.0221394,0.0073798,0.0221394,0.0073798,0.0221394,0.0073798,0.0221394,0.0073798
399,7983.04,1.8737,0.68996,0.00085,0.61733,0.42411,0.42977,0.13492,2.90789,2.3798,0.00231,0.0221196,0.0073732,0.0221196,0.0073732,0.0221196,0.0073732,0.0221196,0.0073732
400,8002.99,1.99012,0.65971,0.00088,0.62456,0.41071,0.42744,0.14311,2.93914,2.35674,0.00234,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
401,8022.94,1.86697,0.62131,0.00086,0.6003,0.42411,0.43707,0.13796,2.9159,2.29181,0.00231,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
402,8042.89,1.85754,0.64422,0.00084,0.66531,0.41518,0.44986,0.14855,2.88433,2.20876,0.00228,0.0220602,0.0073534,0.0220602,0.0073534,0.0220602,0.0073534,0.0220602,0.0073534
403,8062.84,1.9,0.63813,0.00086,0.63346,0.42857,0.44126,0.15316,2.88807,2.161,0.00228,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
404,8082.77,1.92866,0.68446,0.00087,0.6514,0.44213,0.47555,0.15788,2.92855,2.19106,0.0023,0.0220206,0.0073402,0.0220206,0.0073402,0.0220206,0.0073402,0.0220206,0.0073402
405,8102.71,1.81977,0.64326,0.00083,0.66787,0.45784,0.47576,0.15883,2.92735,2.24729,0.00229,0.0220008,0.0073336,0.0220008,0.0073336,0.0220008,0.0073336,0.0220008,0.0073336
406,8122.64,1.89785,0.677,0.00082,0.62555,0.46875,0.47884,0.15544,2.95083,2.22677,0.00231,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
407,8142.58,1.88309,0.7118,0.00083,0.6245,0.45536,0.46049,0.15565,2.92586,2.21652,0.00229,0.0219612,0.0073204,0.0219612,0.0073204,0.0219612,0.0073204,0.0219612,0.0073204
408,8162.52,1.98306,0.74877,0.00089,0.57756,0.44556,0.42115,0.14529,2.93956,2.25154,0.00231,0.0219414,0.0073138,0.0219414,0.0073138,0.0219414,0.0073138,0.0219414,0.0073138
409,8182.45,1.93311,0.70696,0.00087,0.5914,0.45089,0.43403,0.15338,2.9136,2.16712,0.00228,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
410,8202.39,1.85047,0.67482,0.00083,0.65922,0.41964,0.44541,0.15657,2.86065,2.15813,0.00226,0.0219018,0.0073006,0.0219018,0.0073006,0.0219018,0.0073006,0.0219018,0.0073006
411,8222.34,1.90622,0.662,0.00088,0.6604,0.41964,0.44609,0.15379,2.82302,2.15019,0.00225,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
412,8242.29,1.87827,0.68904,0.00085,0.62194,0.44801,0.44308,0.16004,2.78134,2.0772,0.00222,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
413,8262.22,1.90325,0.70708,0.00085,0.59085,0.46429,0.44649,0.15829,2.76122,2.12164,0.00219,0.0218424,0.0072808,0.0218424,0.0072808,0.0218424,0.0072808,0.0218424,0.0072808
414,8282.16,1.92903,0.69555,0.00088,0.67081,0.45485,0.4792,0.16291,2.74201,2.16436,0.00217,0.0218226,0.0072742,0.0218226,0.0072742,0.0218226,0.0072742,0.0218226,0.0072742
415,8302.1,1.82418,0.67913,0.00082,0.71671,0.48214,0.49847,0.16477,2.7461,2.10168,0.00216,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
416,8322.05,1.95645,0.70685,0.00091,0.70775,0.48661,0.49731,0.16317,2.75994,2.17392,0.00217,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
417,8342.01,1.88146,0.68022,0.00085,0.67776,0.45982,0.4802,0.16034,2.74281,2.24138,0.00217,0.0217632,0.0072544,0.0217632,0.0072544,0.0217632,0.0072544,0.0217632,0.0072544
418,8361.95,1.8598,0.64342,0.00085,0.67526,0.45486,0.47073,0.1591,2.77291,2.20792,0.00218,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
419,8381.88,1.87087,0.68464,0.00088,0.693,0.46357,0.47494,0.15446,2.76505,2.11895,0.00216,0.0217236,0.0072412,0.0217236,0.0072412,0.0217236,0.0072412,0.0217236,0.0072412
420,8401.82,1.91074,0.71556,0.00087,0.6976,0.45315,0.4846,0.15333,2.77426,2.01552,0.00217,0.0217038,0.0072346,0.0217038,0.0072346,0.0217038,0.0072346,0.0217038,0.0072346
421,8421.77,1.82476,0.71065,0.00086,0.70566,0.42812,0.47502,0.15666,2.80866,1.96384,0.00218,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
422,8441.7,1.92666,0.76938,0.00088,0.69823,0.42857,0.48183,0.15951,2.79331,2.09432,0.00219,0.0216642,0.0072214,0.0216642,0.0072214,0.0216642,0.0072214,0.0216642,0.0072214
423,8461.68,1.81863,0.67795,0.00081,0.59779,0.48214,0.46293,0.15569,2.83908,2.21142,0.00223,0.0216444,0.0072148,0.0216444,0.0072148,0.0216444,0.0072148,0.0216444,0.0072148
424,8481.63,1.88839,0.65032,0.00084,0.63041,0.46451,0.47612,0.16103,2.85293,2.14702,0.00221,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
425,8501.57,1.87343,0.64035,0.00083,0.65176,0.44196,0.45141,0.16108,2.85953,2.15966,0.00223,0.0216048,0.0072016,0.0216048,0.0072016,0.0216048,0.0072016,0.0216048,0.0072016
426,8521.5,1.84579,0.66296,0.00086,0.66768,0.44643,0.44616,0.15585,2.86195,2.16328,0.00223,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
427,8541.46,1.86815,0.65782,0.00088,0.70169,0.45536,0.46737,0.15852,2.82948,2.0861,0.00221,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
428,8561.4,1.87116,0.73196,0.00084,0.67211,0.4484,0.46091,0.15493,2.83659,2.03359,0.0022,0.0215454,0.0071818,0.0215454,0.0071818,0.0215454,0.0071818,0.0215454,0.0071818
429,8581.36,1.87719,0.70127,0.00083,0.6639,0.45089,0.45037,0.15016,2.86469,1.9728,0.00222,0.0215256,0.0071752,0.0215256,0.0071752,0.0215256,0.0071752,0.0215256,0.0071752
430,8601.31,1.9112,0.67756,0.00086,0.64857,0.45314,0.45945,0.15103,2.88025,2.03766,0.00223,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
431,8621.26,1.82381,0.64201,0.0008,0.6729,0.42246,0.43911,0.14587,2.89709,2.13129,0.00225,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
432,8641.21,1.81182,0.65611,0.00081,0.66418,0.44196,0.4557,0.14692,2.87192,2.11794,0.00224,0.0214662,0.0071554,0.0214662,0.0071554,0.0214662,0.0071554,0.0214662,0.0071554
433,8661.14,1.85715,0.67312,0.00082,0.63959,0.43304,0.44346,0.14124,2.86925,2.12019,0.00225,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
434,8681.08,1.81743,0.60689,0.00082,0.66994,0.42411,0.43291,0.14132,2.86496,2.12873,0.00224,0.0214266,0.0071422,0.0214266,0.0071422,0.0214266,0.0071422,0.0214266,0.0071422
435,8701.02,1.88833,0.65541,0.00084,0.67483,0.4375,0.45814,0.14816,2.84968,2.12109,0.00225,0.0214068,0.0071356,0.0214068,0.0071356,0.0214068,0.0071356,0.0214068,0.0071356
436,8720.95,1.9142,0.64368,0.00085,0.72767,0.41751,0.4554,0.14923,2.86895,2.13799,0.00227,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
437,8740.89,1.84506,0.62804,0.00082,0.70451,0.4151,0.46485,0.15144,2.86651,2.14476,0.00227,0.0213672,0.0071224,0.0213672,0.0071224,0.0213672,0.0071224,0.0213672,0.0071224
438,8760.83,1.73972,0.61355,0.00081,0.64534,0.41964,0.43339,0.14626,2.87787,2.21714,0.00226,0.0213474,0.0071158,0.0213474,0.0071158,0.0213474,0.0071158,0.0213474,0.0071158
439,8780.77,1.9,0.63221,0.00084,0.63391,0.39732,0.42147,0.14673,2.87349,2.26632,0.00225,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
440,8800.72,1.87143,0.63985,0.00085,0.65943,0.41492,0.44093,0.15224,2.88098,2.20963,0.00222,0.0213078,0.0071026,0.0213078,0.0071026,0.0213078,0.0071026,0.0213078,0.0071026
441,8820.66,1.78054,0.65315,0.0008,0.65485,0.45089,0.46812,0.162,2.77365,2.16375,0.00216,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
442,8840.59,1.80755,0.63948,0.00081,0.70626,0.45083,0.49053,0.16764,2.78802,2.02236,0.00214,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
443,8860.53,1.82839,0.62034,0.00081,0.71624,0.44643,0.49147,0.17073,2.80738,1.94158,0.00215,0.0212484,0.0070828,0.0212484,0.0070828,0.0212484,0.0070828,0.0212484,0.0070828
444,8880.48,1.86492,0.65586,0.00082,0.69379,0.42482,0.48187,0.16859,2.84956,1.96358,0.00216,0.0212286,0.0070762,0.0212286,0.0070762,0.0212286,0.0070762,0.0212286,0.0070762
445,8900.45,1.8036,0.61596,0.00081,0.69985,0.42679,0.48415,0.16793,2.81159,2.02075,0.00216,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
446,8920.4,1.84181,0.64592,0.0008,0.7101,0.42649,0.47728,0.1667,2.80146,1.95179,0.00215,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
447,8940.34,1.9233,0.66401,0.00088,0.72172,0.4375,0.48755,0.16482,2.7858,1.91723,0.00215,0.0211692,0.0070564,0.0211692,0.0070564,0.0211692,0.0070564,0.0211692,0.0070564
448,8960.28,1.88518,0.65405,0.00082,0.71667,0.45169,0.49461,0.16663,2.7456,1.88086,0.00214,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
449,8980.22,1.82137,0.64257,0.0008,0.71668,0.44042,0.4883,0.17119,2.76653,1.94313,0.00215,0.0211296,0.0070432,0.0211296,0.0070432,0.0211296,0.0070432,0.0211296,0.0070432
450,9000.17,1.816,0.62731,0.00081,0.66576,0.45536,0.48918,0.17501,2.81518,2.05129,0.00216,0.0211098,0.0070366,0.0211098,0.0070366,0.0211098,0.0070366,0.0211098,0.0070366
451,9020.11,1.87216,0.66654,0.00085,0.66125,0.46187,0.49792,0.17481,2.83622,2.085,0.00218,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
452,9040.06,1.86804,0.64556,0.00083,0.66177,0.45421,0.48338,0.17484,2.81164,2.07415,0.00216,0.0210702,0.0070234,0.0210702,0.0070234,0.0210702,0.0070234,0.0210702,0.0070234
453,9060.02,1.82996,0.60759,0.00084,0.63498,0.4375,0.46781,0.16877,2.79407,2.12437,0.00217,0.0210504,0.0070168,0.0210504,0.0070168,0.0210504,0.0070168,0.0210504,0.0070168
454,9079.97,1.85138,0.64444,0.00081,0.6595,0.44099,0.46985,0.16997,2.82947,2.18827,0.00218,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
455,9099.93,1.8539,0.68754,0.00083,0.67395,0.42411,0.46172,0.16909,2.81795,2.12006,0.00219,0.0210108,0.0070036,0.0210108,0.0070036,0.0210108,0.0070036,0.0210108,0.0070036
456,9119.85,1.76723,0.62942,0.00077,0.68193,0.42115,0.44433,0.16424,2.83679,2.17545,0.00219,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
457,9139.8,1.87223,0.65072,0.00084,0.6969,0.43304,0.45256,0.16559,2.82914,2.07716,0.00215,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
458,9159.78,1.81392,0.6956,0.00083,0.69989,0.42686,0.45029,0.164,2.82398,2.01712,0.00214,0.0209514,0.0069838,0.0209514,0.0069838,0.0209514,0.0069838,0.0209514,0.0069838
459,9179.72,1.89227,0.69844,0.00086,0.69893,0.41071,0.43391,0.15973,2.80877,2.05224,0.00214,0.0209316,0.0069772,0.0209316,0.0069772,0.0209316,0.0069772,0.0209316,0.0069772
460,9199.66,1.83248,0.65001,0.00077,0.66485,0.43304,0.44365,0.16091,2.79847,2.04964,0.00214,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
461,9219.62,1.83329,0.67402,0.0008,0.67798,0.42857,0.45209,0.16013,2.82128,1.99824,0.00218,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
462,9239.56,1.79925,0.64836,0.0008,0.72135,0.4375,0.45699,0.16104,2.84905,1.95355,0.00219,0.0208722,0.0069574,0.0208722,0.0069574,0.0208722,0.0069574,0.0208722,0.0069574
463,9259.49,1.90009,0.63335,0.00084,0.65434,0.43304,0.44966,0.16203,2.88267,1.96841,0.00221,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
464,9279.43,1.7782,0.5976,0.00079,0.64362,0.43304,0.44949,0.15899,2.8567,1.97811,0.00219,0.0208326,0.0069442,0.0208326,0.0069442,0.0208326,0.0069442,0.0208326,0.0069442
465,9299.34,1.85448,0.65742,0.00082,0.65592,0.44196,0.4588,0.16195,2.86792,2.03723,0.00219,0.0208128,0.0069376,0.0208128,0.0069376,0.0208128,0.0069376,0.0208128,0.0069376
466,9319.29,1.85213,0.63768,0.00083,0.67139,0.45089,0.46134,0.16538,2.85636,2.06886,0.00218,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
467,9339.23,1.84627,0.62407,0.00081,0.6993,0.45089,0.46852,0.1658,2.87173,2.05811,0.00217,0.0207732,0.0069244,0.0207732,0.0069244,0.0207732,0.0069244,0.0207732,0.0069244
468,9359.16,1.85408,0.62563,0.00083,0.67844,0.45982,0.47051,0.16661,2.86112,2.0642,0.00218,0.0207534,0.0069178,0.0207534,0.0069178,0.0207534,0.0069178,0.0207534,0.0069178
469,9379.11,1.81125,0.65014,0.00081,0.68151,0.45982,0.47925,0.16361,2.87032,2.06578,0.00218,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
470,9399.04,1.87046,0.66447,0.00083,0.67329,0.46001,0.47515,0.16445,2.87384,2.08634,0.0022,0.0207138,0.0069046,0.0207138,0.0069046,0.0207138,0.0069046,0.0207138,0.0069046
471,9418.98,1.80214,0.60547,0.00081,0.69242,0.47234,0.49127,0.16865,2.86947,2.06411,0.00221,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
472,9438.92,1.88004,0.66328,0.00084,0.65871,0.46875,0.49058,0.16539,2.88545,2.12607,0.00222,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
473,9458.86,1.78973,0.59082,0.00079,0.64907,0.45415,0.4755,0.16704,2.90071,2.1368,0.00223,0.0206544,0.0068848,0.0206544,0.0068848,0.0206544,0.0068848,0.0206544,0.0068848
474,9478.8,1.80743,0.63547,0.0008,0.63408,0.44869,0.47293,0.16567,2.89344,2.15924,0.00223,0.0206346,0.0068782,0.0206346,0.0068782,0.0206346,0.0068782,0.0206346,0.0068782
475,9498.78,1.82147,0.61612,0.00082,0.62343,0.46563,0.48664,0.16972,2.88043,2.17093,0.00222,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
476,9518.73,1.8368,0.63693,0.0008,0.61427,0.46875,0.48838,0.17331,2.87835,2.17164,0.00221,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
477,9538.7,1.81619,0.65903,0.00082,0.71139,0.4375,0.50639,0.17272,2.86808,2.15717,0.00221,0.0205752,0.0068584,0.0205752,0.0068584,0.0205752,0.0068584,0.0205752,0.0068584
478,9558.64,1.8262,0.6137,0.00079,0.67263,0.43304,0.48693,0.16964,2.8832,2.12623,0.00221,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
479,9578.58,1.8369,0.61247,0.00082,0.7125,0.44196,0.50216,0.17246,2.86597,2.19509,0.0022,0.0205356,0.0068452,0.0205356,0.0068452,0.0205356,0.0068452,0.0205356,0.0068452
480,9598.52,1.81703,0.58528,0.00079,0.71139,0.44196,0.50077,0.17294,2.8269,2.20367,0.00218,0.0205158,0.0068386,0.0205158,0.0068386,0.0205158,0.0068386,0.0205158,0.0068386
481,9618.46,1.87593,0.64483,0.00083,0.72009,0.44196,0.49679,0.17472,2.80383,2.18835,0.00217,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
482,9638.45,1.79761,0.62486,0.00079,0.75066,0.45982,0.51119,0.17845,2.78423,2.17905,0.00217,0.0204762,0.0068254,0.0204762,0.0068254,0.0204762,0.0068254,0.0204762,0.0068254
483,9658.4,1.82771,0.60412,0.00084,0.76273,0.45924,0.51927,0.18001,2.78585,2.11692,0.00218,0.0204564,0.0068188,0.0204564,0.0068188,0.0204564,0.0068188,0.0204564,0.0068188
484,9678.34,1.86357,0.61785,0.00083,0.71201,0.46429,0.5125,0.17271,2.8071,2.10042,0.00218,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
485,9698.31,1.75322,0.59805,0.00079,0.71379,0.45536,0.49433,0.16646,2.80114,2.13339,0.00218,0.0204168,0.0068056,0.0204168,0.0068056,0.0204168,0.0068056,0.0204168,0.0068056
486,9718.24,1.74861,0.60579,0.00079,0.72036,0.44643,0.4887,0.1634,2.81237,2.17076,0.00218,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
487,9738.18,1.78439,0.67174,0.00079,0.70573,0.44196,0.48211,0.16451,2.79973,2.13352,0.00218,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
488,9758.14,1.81757,0.64238,0.00082,0.68972,0.44643,0.48882,0.16078,2.81195,2.14813,0.00219,0.0203574,0.0067858,0.0203574,0.0067858,0.0203574,0.0067858,0.0203574,0.0067858
489,9778.08,1.81227,0.64936,0.00079,0.70195,0.4416,0.4862,0.1606,2.80421,2.15438,0.00219,0.0203376,0.0067792,0.0203376,0.0067792,0.0203376,0.0067792,0.0203376,0.0067792
490,9798.02,1.82227,0.62639,0.00085,0.67829,0.45089,0.47762,0.15703,2.77711,2.14607,0.00216,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
491,9817.97,1.86429,0.57466,0.00083,0.68456,0.45982,0.48954,0.15882,2.77531,2.11373,0.00216,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
492,9837.92,1.8457,0.62573,0.00083,0.71036,0.45089,0.48973,0.15756,2.76516,2.09213,0.00217,0.0202782,0.0067594,0.0202782,0.0067594,0.0202782,0.0067594,0.0202782,0.0067594
493,9857.85,1.73685,0.6104,0.00077,0.6721,0.44643,0.47054,0.15635,2.79437,2.09564,0.00218,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
494,9877.81,1.81915,0.62303,0.0008,0.70034,0.44866,0.47235,0.15546,2.80718,2.09035,0.00219,0.0202386,0.0067462,0.0202386,0.0067462,0.0202386,0.0067462,0.0202386,0.0067462
495,9897.75,1.80996,0.63254,0.00081,0.71255,0.45982,0.49393,0.1589,2.79694,2.1226,0.00219,0.0202188,0.0067396,0.0202188,0.0067396,0.0202188,0.0067396,0.0202188,0.0067396
496,9917.67,1.74469,0.66814,0.00076,0.73112,0.45536,0.49045,0.15704,2.80389,2.11126,0.0022,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
497,9937.62,1.75895,0.60578,0.00078,0.71894,0.44643,0.48814,0.15952,2.81484,2.16244,0.00221,0.0201792,0.0067264,0.0201792,0.0067264,0.0201792,0.0067264,0.0201792,0.0067264
498,9957.55,1.77161,0.61161,0.00078,0.68636,0.44643,0.48902,0.15684,2.8401,2.20227,0.00222,0.0201594,0.0067198,0.0201594,0.0067198,0.0201594,0.0067198,0.0201594,0.0067198
499,9977.48,1.80367,0.63164,0.00082,0.71248,0.44196,0.48224,0.16005,2.85208,2.23254,0.00224,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
500,9997.4,1.75459,0.65823,0.00076,0.69879,0.44534,0.48035,0.1583,2.84878,2.22945,0.00223,0.0201198,0.0067066,0.0201198,0.0067066,0.0201198,0.0067066,0.0201198,0.0067066
501,10017.3,1.83099,0.59908,0.00079,0.71178,0.441,0.48657,0.16002,2.82455,2.18048,0.00221,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
502,10037.2,1.7909,0.58245,0.00079,0.70973,0.43663,0.48358,0.16259,2.82341,2.15866,0.0022,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
503,10057.1,1.76824,0.65362,0.00078,0.69787,0.44196,0.48503,0.1644,2.82469,2.18284,0.0022,0.0200604,0.0066868,0.0200604,0.0066868,0.0200604,0.0066868,0.0200604,0.0066868
504,10077.1,1.82085,0.64691,0.00077,0.7017,0.4375,0.49253,0.16555,2.82913,2.1884,0.00221,0.0200406,0.0066802,0.0200406,0.0066802,0.0200406,0.0066802,0.0200406,0.0066802
505,10097,1.79219,0.58006,0.00077,0.72796,0.43304,0.48266,0.16432,2.81478,2.19493,0.0022,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
506,10117,1.79732,0.58501,0.0008,0.69585,0.45089,0.47848,0.16525,2.80025,2.18014,0.00219,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
507,10136.9,1.75584,0.60203,0.00079,0.66574,0.45982,0.48591,0.16569,2.82473,2.13547,0.00219,0.0199812,0.0066604,0.0199812,0.0066604,0.0199812,0.0066604,0.0199812,0.0066604
508,10156.9,1.82793,0.62055,0.00081,0.68027,0.45536,0.48917,0.17266,2.81312,2.11853,0.0022,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
509,10176.8,1.83014,0.66665,0.00079,0.69827,0.45982,0.49481,0.1709,2.88113,2.20989,0.00223,0.0199416,0.0066472,0.0199416,0.0066472,0.0199416,0.0066472,0.0199416,0.0066472
510,10196.8,1.79432,0.62801,0.00079,0.73009,0.46429,0.4955,0.17246,2.87222,2.23578,0.00222,0.0199218,0.0066406,0.0199218,0.0066406,0.0199218,0.0066406,0.0199218,0.0066406
511,10216.7,1.8062,0.6232,0.00079,0.73025,0.45982,0.49435,0.17226,2.84587,2.19721,0.0022,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
512,10236.7,1.73749,0.6181,0.00075,0.7282,0.46875,0.50494,0.16884,2.85534,2.20922,0.0022,0.0198822,0.0066274,0.0198822,0.0066274,0.0198822,0.0066274,0.0198822,0.0066274
513,10256.6,1.74806,0.60238,0.00076,0.70256,0.45536,0.4751,0.16558,2.85564,2.261,0.00219,0.0198624,0.0066208,0.0198624,0.0066208,0.0198624,0.0066208,0.0198624,0.0066208
514,10276.6,1.71259,0.59512,0.00075,0.68504,0.44643,0.45502,0.15881,2.86128,2.25207,0.0022,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
515,10296.5,1.84482,0.63312,0.00079,0.69963,0.44643,0.45506,0.15693,2.83975,2.24133,0.0022,0.0198228,0.0066076,0.0198228,0.0066076,0.0198228,0.0066076,0.0198228,0.0066076
516,10316.5,1.81096,0.64165,0.00081,0.70173,0.44196,0.45299,0.15786,2.82722,2.20003,0.00219,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
517,10336.4,1.77098,0.59767,0.00078,0.68402,0.44196,0.45213,0.15832,2.82052,2.18031,0.00218,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
518,10356.4,1.78588,0.62901,0.00079,0.67005,0.45089,0.45321,0.15336,2.82004,2.17007,0.00218,0.0197634,0.0065878,0.0197634,0.0065878,0.0197634,0.0065878,0.0197634,0.0065878
519,10376.3,1.77949,0.59709,0.00077,0.65828,0.46429,0.46754,0.15497,2.8211,2.18872,0.00218,0.0197436,0.0065812,0.0197436,0.0065812,0.0197436,0.0065812,0.0197436,0.0065812
520,10396.2,1.81874,0.61182,0.0008,0.64737,0.44643,0.44463,0.15009,2.8379,2.17366,0.00219,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
521,10416.1,1.76097,0.57872,0.00077,0.6393,0.45102,0.45016,0.15237,2.83617,2.17544,0.0022,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
522,10436.1,1.77417,0.61894,0.00078,0.62167,0.45536,0.44368,0.1553,2.83671,2.21818,0.0022,0.0196842,0.0065614,0.0196842,0.0065614,0.0196842,0.0065614,0.0196842,0.0065614
523,10456,1.8186,0.61337,0.0008,0.65666,0.44643,0.45326,0.15205,2.82269,2.25107,0.00219,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
524,10476,1.77819,0.58487,0.0008,0.69254,0.44244,0.45913,0.15278,2.82343,2.28949,0.0022,0.0196446,0.0065482,0.0196446,0.0065482,0.0196446,0.0065482,0.0196446,0.0065482
525,10495.9,1.81347,0.60355,0.0008,0.64917,0.44196,0.43659,0.15168,2.8273,2.35443,0.00221,0.0196248,0.0065416,0.0196248,0.0065416,0.0196248,0.0065416,0.0196248,0.0065416
526,10515.8,1.78592,0.61775,0.00079,0.71085,0.4375,0.44666,0.15406,2.8209,2.35781,0.0022,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
527,10535.8,1.80457,0.60077,0.00081,0.68543,0.4375,0.44602,0.15393,2.81383,2.34084,0.0022,0.0195852,0.0065284,0.0195852,0.0065284,0.0195852,0.0065284,0.0195852,0.0065284
528,10555.7,1.72383,0.56342,0.00075,0.67444,0.44643,0.45503,0.15504,2.82288,2.34037,0.0022,0.0195654,0.0065218,0.0195654,0.0065218,0.0195654,0.0065218,0.0195654,0.0065218
529,10575.7,1.76978,0.57904,0.00079,0.67102,0.4375,0.44532,0.15491,2.84219,2.3667,0.00222,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
530,10595.6,1.73318,0.57959,0.00074,0.66784,0.44196,0.44894,0.15749,2.83642,2.39186,0.00222,0.0195258,0.0065086,0.0195258,0.0065086,0.0195258,0.0065086,0.0195258,0.0065086
